Date,Quadrat,Blue,Green,Red,NIR,Id,Block,Plot,Rotation,Trt,Canopy,Sev_Jul_27,Sev_Aug_5,Sev_Aug_15,Sev_Aug_22,Sev_Aug_29,Sev_Sep_06,Inc_Jul_27,Inc_Aug_5,Inc_Aug_15,Inc_Aug_22,Inc_Aug_29,Inc_Sep_06,SDS,Shape_Length,Shape_Area,NDVI
7/9/2016,3506,6930,5967,4453,9600,0,3,35,S2,Phoenix,3506,0,0,2,30,50,75,0,0,1.25,20,45,78,1,35.4748,78.58158625,0.366256315
7/9/2016,3506,6883,5887,4391,9534,0,3,35,S2,Phoenix,3506,0,0,2,30,50,75,0,0,1.25,20,45,78,1,35.4748,78.58158625,0.369335727
7/9/2016,3506,6902,5912,4434,9425,0,3,35,S2,Phoenix,3506,0,0,2,30,50,75,0,0,1.25,20,45,78,1,35.4748,78.58158625,0.360126993
7/9/2016,3506,6929,5947,4460,9494,0,3,35,S2,Phoenix,3506,0,0,2,30,50,75,0,0,1.25,20,45,78,1,35.4748,78.58158625,0.360756772
7/9/2016,3506,6903,5881,4418,9742,0,3,35,S2,Phoenix,3506,0,0,2,30,50,75,0,0,1.25,20,45,78,1,35.4748,78.58158625,0.375988701
7/9/2016,3506,6921,5905,4451,9469,0,3,35,S2,Phoenix,3506,0,0,2,30,50,75,0,0,1.25,20,45,78,1,35.4748,78.58158625,0.360488506
7/9/2016,3506,6904,5905,4436,9357,0,3,35,S2,Phoenix,3506,0,0,2,30,50,75,0,0,1.25,20,45,78,1,35.4748,78.58158625,0.356775176
7/9/2016,3507,6902,5871,4428,9839,0,3,35,S2,Phoenix,3507,0,0,5,20,45,75,0,0,3.75,30,50,82,1,35.4748,78.58158627,0.37926684
7/9/2016,3507,6951,5927,4487,9489,0,3,35,S2,Phoenix,3507,0,0,5,20,45,75,0,0,3.75,30,50,82,1,35.4748,78.58158627,0.357899256
7/9/2016,3507,6879,5869,4400,9410,0,3,35,S2,Phoenix,3507,0,0,5,20,45,75,0,0,3.75,30,50,82,1,35.4748,78.58158627,0.362780594
7/9/2016,3507,6900,5900,4458,9770,0,3,35,S2,Phoenix,3507,0,0,5,20,45,75,0,0,3.75,30,50,82,1,35.4748,78.58158627,0.373348327
7/9/2016,3507,6984,5965,4514,9465,0,3,35,S2,Phoenix,3507,0,0,5,20,45,75,0,0,3.75,30,50,82,1,35.4748,78.58158627,0.354174118
7/9/2016,3507,6930,5908,4454,9413,0,3,35,S2,Phoenix,3507,0,0,5,20,45,75,0,0,3.75,30,50,82,1,35.4748,78.58158627,0.357611596
7/9/2016,3507,6851,5923,4450,9758,0,3,35,S2,Phoenix,3507,0,0,5,20,45,75,0,0,3.75,30,50,82,1,35.4748,78.58158627,0.373592342
7/9/2016,3507,6971,5981,4503,9533,0,3,35,S2,Phoenix,3507,0,0,5,20,45,75,0,0,3.75,30,50,82,1,35.4748,78.58158627,0.358364206
7/9/2016,3507,6926,5922,4466,9410,0,3,35,S2,Phoenix,3507,0,0,5,20,45,75,0,0,3.75,30,50,82,1,35.4748,78.58158627,0.356298645
7/9/2016,3508,6799,5931,4457,9765,0,3,35,S2,Phoenix,3508,0,0,4,35,60,90,0,0,3.75,25,50,79,1,35.4748,78.58158625,0.373224582
7/9/2016,3508,6883,5952,4470,9534,0,3,35,S2,Phoenix,3508,0,0,4,35,60,90,0,0,3.75,25,50,79,1,35.4748,78.58158625,0.361610968
7/9/2016,3508,6860,5890,4404,9353,0,3,35,S2,Phoenix,3508,0,0,4,35,60,90,0,0,3.75,25,50,79,1,35.4748,78.58158625,0.35974413
7/9/2016,3508,6880,5989,4573,9730,0,3,35,S2,Phoenix,3508,0,0,4,35,60,90,0,0,3.75,25,50,79,1,35.4748,78.58158625,0.36055373
7/9/2016,3508,6859,5933,4466,9510,0,3,35,S2,Phoenix,3508,0,0,4,35,60,90,0,0,3.75,25,50,79,1,35.4748,78.58158625,0.360904408
7/9/2016,3508,6881,5898,4412,9338,0,3,35,S2,Phoenix,3508,0,0,4,35,60,90,0,0,3.75,25,50,79,1,35.4748,78.58158625,0.358254545
7/9/2016,3508,6897,5968,4576,9731,0,3,35,S2,Phoenix,3508,0,0,4,35,60,90,0,0,3.75,25,50,79,1,35.4748,78.58158625,0.360313133
7/9/2016,3508,6878,5930,4494,9544,0,3,35,S2,Phoenix,3508,0,0,4,35,60,90,0,0,3.75,25,50,79,1,35.4748,78.58158625,0.359737854
7/9/2016,3508,6931,5898,4440,9440,0,3,35,S2,Phoenix,3508,0,0,4,35,60,90,0,0,3.75,25,50,79,1,35.4748,78.58158625,0.360230548
7/9/2016,3509,6874,5923,4520,9771,0,3,35,S2,Phoenix,3509,0,0,1,15,20,65,0,0,0.625,10,40,73,1,35.4748,78.58158625,0.367434049
7/9/2016,3509,6918,5931,4503,9604,0,3,35,S2,Phoenix,3509,0,0,1,15,20,65,0,0,0.625,10,40,73,1,35.4748,78.58158625,0.361593535
7/9/2016,3509,6897,5852,4440,9453,0,3,35,S2,Phoenix,3509,0,0,1,15,20,65,0,0,0.625,10,40,73,1,35.4748,78.58158625,0.360829195
7/9/2016,3509,6923,5922,4513,9882,0,3,35,S2,Phoenix,3509,0,0,1,15,20,65,0,0,0.625,10,40,73,1,35.4748,78.58158625,0.372976728
7/9/2016,3509,7000,5971,4538,9614,0,3,35,S2,Phoenix,3509,0,0,1,15,20,65,0,0,0.625,10,40,73,1,35.4748,78.58158625,0.358677219
7/9/2016,3509,6960,5899,4484,9387,0,3,35,S2,Phoenix,3509,0,0,1,15,20,65,0,0,0.625,10,40,73,1,35.4748,78.58158625,0.353471271
7/9/2016,3509,6936,5908,4476,9763,0,3,35,S2,Phoenix,3509,0,0,1,15,20,65,0,0,0.625,10,40,73,1,35.4748,78.58158625,0.371304165
7/9/2016,3509,7043,5997,4542,9516,0,3,35,S2,Phoenix,3509,0,0,1,15,20,65,0,0,0.625,10,40,73,1,35.4748,78.58158625,0.353819889
7/9/2016,3509,7034,6000,4543,9282,0,3,35,S2,Phoenix,3509,0,0,1,15,20,65,0,0,0.625,10,40,73,1,35.4748,78.58158625,0.34278481
7/9/2016,3510,6882,5910,4460,9509,0,3,35,S2,Phoenix,3510,0,0,3,20,65,80,0,0,0.625,10,75,82,1,35.4748,78.58158625,0.361443196
7/9/2016,3510,7011,6024,4575,9355,0,3,35,S2,Phoenix,3510,0,0,3,20,65,80,0,0,0.625,10,75,82,1,35.4748,78.58158625,0.343144293
7/9/2016,3510,6965,6020,4545,9254,0,3,35,S2,Phoenix,3510,0,0,3,20,65,80,0,0,0.625,10,75,82,1,35.4748,78.58158625,0.341256613
7/9/2016,3510,6886,5992,4561,9388,0,3,35,S2,Phoenix,3510,0,0,3,20,65,80,0,0,0.625,10,75,82,1,35.4748,78.58158625,0.346046312
7/9/2016,3510,6951,6034,4612,9326,0,3,35,S2,Phoenix,3510,0,0,3,20,65,80,0,0,0.625,10,75,82,1,35.4748,78.58158625,0.338212082
7/9/2016,3510,6976,6060,4615,9299,0,3,35,S2,Phoenix,3510,0,0,3,20,65,80,0,0,0.625,10,75,82,1,35.4748,78.58158625,0.336639356
7/9/2016,3510,6898,6052,4656,9280,0,3,35,S2,Phoenix,3510,0,0,3,20,65,80,0,0,0.625,10,75,82,1,35.4748,78.58158625,0.331802526
7/9/2016,3510,6878,6035,4660,9276,0,3,35,S2,Phoenix,3510,0,0,3,20,65,80,0,0,0.625,10,75,82,1,35.4748,78.58158625,0.331228473
7/9/2016,3510,6944,6103,4691,9295,0,3,35,S2,Phoenix,3510,0,0,3,20,65,80,0,0,0.625,10,75,82,1,35.4748,78.58158625,0.329186329
7/9/2016,3511,7004,6044,4580,9310,0,3,35,S2,Glyphosate,3511,0,0,3,10,30,70,0,0,1.25,15,60,88,1,35.4748,78.58158625,0.340532757
7/9/2016,3511,7065,6054,4630,9401,0,3,35,S2,Glyphosate,3511,0,0,3,10,30,70,0,0,1.25,15,60,88,1,35.4748,78.58158625,0.340032785
7/9/2016,3511,7024,6013,4609,9541,0,3,35,S2,Glyphosate,3511,0,0,3,10,30,70,0,0,1.25,15,60,88,1,35.4748,78.58158625,0.348551237
7/9/2016,3511,7026,6113,4656,9311,0,3,35,S2,Glyphosate,3511,0,0,3,10,30,70,0,0,1.25,15,60,88,1,35.4748,78.58158625,0.333285602
7/9/2016,3511,7115,6140,4719,9354,0,3,35,S2,Glyphosate,3511,0,0,3,10,30,70,0,0,1.25,15,60,88,1,35.4748,78.58158625,0.329354082
7/9/2016,3511,7040,6061,4655,9446,0,3,35,S2,Glyphosate,3511,0,0,3,10,30,70,0,0,1.25,15,60,88,1,35.4748,78.58158625,0.339763137
7/9/2016,3511,6998,6148,4714,9304,0,3,35,S2,Glyphosate,3511,0,0,3,10,30,70,0,0,1.25,15,60,88,1,35.4748,78.58158625,0.327436154
7/9/2016,3511,7039,6137,4719,9346,0,3,35,S2,Glyphosate,3511,0,0,3,10,30,70,0,0,1.25,15,60,88,1,35.4748,78.58158625,0.328972627
7/9/2016,3511,7022,6088,4690,9406,0,3,35,S2,Glyphosate,3511,0,0,3,10,30,70,0,0,1.25,15,60,88,1,35.4748,78.58158625,0.334562997
7/9/2016,3512,6955,5839,4480,9403,0,3,35,S2,Glyphosate,3512,0,0,0,15,30,65,0,0,0,5,30,80,1,35.4748,78.58158625,0.354606353
7/9/2016,3512,7061,5915,4561,9479,0,3,35,S2,Glyphosate,3512,0,0,0,15,30,65,0,0,0,5,30,80,1,35.4748,78.58158625,0.3502849
7/9/2016,3512,6979,5913,4522,9526,0,3,35,S2,Glyphosate,3512,0,0,0,15,30,65,0,0,0,5,30,80,1,35.4748,78.58158625,0.356207289
7/9/2016,3512,7034,5908,4541,9370,0,3,35,S2,Glyphosate,3512,0,0,0,15,30,65,0,0,0,5,30,80,1,35.4748,78.58158625,0.347135361
7/9/2016,3512,7007,5901,4552,9499,0,3,35,S2,Glyphosate,3512,0,0,0,15,30,65,0,0,0,5,30,80,1,35.4748,78.58158625,0.352074585
7/9/2016,3512,6944,5891,4510,9579,0,3,35,S2,Glyphosate,3512,0,0,0,15,30,65,0,0,0,5,30,80,1,35.4748,78.58158625,0.359784229
7/9/2016,3512,6994,5972,4546,9350,0,3,35,S2,Glyphosate,3512,0,0,0,15,30,65,0,0,0,5,30,80,1,35.4748,78.58158625,0.345710996
7/9/2016,3512,6977,5944,4552,9473,0,3,35,S2,Glyphosate,3512,0,0,0,15,30,65,0,0,0,5,30,80,1,35.4748,78.58158625,0.35087344
7/9/2016,3512,6961,5929,4530,9622,0,3,35,S2,Glyphosate,3512,0,0,0,15,30,65,0,0,0,5,30,80,1,35.4748,78.58158625,0.359807801
7/9/2016,3513,6861,5897,4458,9407,0,3,35,S2,Glyphosate,3513,0,0,5,50,70,90,0,0,6.25,40,85,95,1,35.4748,78.58158625,0.35694194
7/9/2016,3513,6872,5915,4456,9536,0,3,35,S2,Glyphosate,3513,0,0,5,50,70,90,0,0,6.25,40,85,95,1,35.4748,78.58158625,0.363064608
7/9/2016,3513,6884,5936,4487,9631,0,3,35,S2,Glyphosate,3513,0,0,5,50,70,90,0,0,6.25,40,85,95,1,35.4748,78.58158625,0.364357558
7/9/2016,3513,6925,5921,4456,9417,0,3,35,S2,Glyphosate,3513,0,0,5,50,70,90,0,0,6.25,40,85,95,1,35.4748,78.58158625,0.357601096
7/9/2016,3513,6940,5953,4479,9532,0,3,35,S2,Glyphosate,3513,0,0,5,50,70,90,0,0,6.25,40,85,95,1,35.4748,78.58158625,0.360645207
7/9/2016,3513,6904,5966,4519,9591,0,3,35,S2,Glyphosate,3513,0,0,5,50,70,90,0,0,6.25,40,85,95,1,35.4748,78.58158625,0.359461375
7/9/2016,3513,6989,5908,4495,9441,0,3,35,S2,Glyphosate,3513,0,0,5,50,70,90,0,0,6.25,40,85,95,1,35.4748,78.58158625,0.354908152
7/9/2016,3513,7011,5948,4537,9501,0,3,35,S2,Glyphosate,3513,0,0,5,50,70,90,0,0,6.25,40,85,95,1,35.4748,78.58158625,0.353611626
7/9/2016,3513,6945,5938,4507,9536,0,3,35,S2,Glyphosate,3513,0,0,5,50,70,90,0,0,6.25,40,85,95,1,35.4748,78.58158625,0.358114363
7/9/2016,3514,6955,5940,4499,9531,0,3,35,S2,Glyphosate,3514,0,0,5,30,70,85,0,0,11.25,40,90,96,1,35.4748,78.58158627,0.358660014
7/9/2016,3514,6956,5962,4525,9672,0,3,35,S2,Glyphosate,3514,0,0,5,30,70,85,0,0,11.25,40,90,96,1,35.4748,78.58158627,0.362541382
7/9/2016,3514,6891,5922,4490,9664,0,3,35,S2,Glyphosate,3514,0,0,5,30,70,85,0,0,11.25,40,90,96,1,35.4748,78.58158627,0.365550374
7/9/2016,3514,6916,5897,4489,9476,0,3,35,S2,Glyphosate,3514,0,0,5,30,70,85,0,0,11.25,40,90,96,1,35.4748,78.58158627,0.357107053
7/9/2016,3514,6872,5863,4435,9589,0,3,35,S2,Glyphosate,3514,0,0,5,30,70,85,0,0,11.25,40,90,96,1,35.4748,78.58158627,0.367512835
7/9/2016,3514,6942,5930,4509,9679,0,3,35,S2,Glyphosate,3514,0,0,5,30,70,85,0,0,11.25,40,90,96,1,35.4748,78.58158627,0.364392444
7/9/2016,3514,6884,5883,4465,9403,0,3,35,S2,Glyphosate,3514,0,0,5,30,70,85,0,0,11.25,40,90,96,1,35.4748,78.58158627,0.356071532
7/9/2016,3514,6879,5880,4462,9536,0,3,35,S2,Glyphosate,3514,0,0,5,30,70,85,0,0,11.25,40,90,96,1,35.4748,78.58158627,0.362480354
7/9/2016,3514,6918,5927,4507,9646,0,3,35,S2,Glyphosate,3514,0,0,5,30,70,85,0,0,11.25,40,90,96,1,35.4748,78.58158627,0.363103229
7/9/2016,3515,6963,6012,4480,9772,0,3,35,S2,Glyphosate,3515,5,10,10,50,85,90,1.875,3.75,20.625,90,95,98,1,35.4748,78.58158625,0.371316306
7/9/2016,3515,6926,5997,4473,9638,0,3,35,S2,Glyphosate,3515,5,10,10,50,85,90,1.875,3.75,20.625,90,95,98,1,35.4748,78.58158625,0.366026504
7/9/2016,3515,6872,5949,4453,9545,0,3,35,S2,Glyphosate,3515,5,10,10,50,85,90,1.875,3.75,20.625,90,95,98,1,35.4748,78.58158625,0.363766252
7/9/2016,3515,6953,5992,4485,9602,0,3,35,S2,Glyphosate,3515,5,10,10,50,85,90,1.875,3.75,20.625,90,95,98,1,35.4748,78.58158625,0.363242706
7/9/2016,3515,6902,5974,4474,9546,0,3,35,S2,Glyphosate,3515,5,10,10,50,85,90,1.875,3.75,20.625,90,95,98,1,35.4748,78.58158625,0.361768902
7/9/2016,3515,6849,5920,4461,9424,0,3,35,S2,Glyphosate,3515,5,10,10,50,85,90,1.875,3.75,20.625,90,95,98,1,35.4748,78.58158625,0.357436082
7/9/2016,3515,6942,5962,4480,9506,0,3,35,S2,Glyphosate,3515,5,10,10,50,85,90,1.875,3.75,20.625,90,95,98,1,35.4748,78.58158625,0.359359359
7/9/2016,3515,6972,6006,4536,9564,0,3,35,S2,Glyphosate,3515,5,10,10,50,85,90,1.875,3.75,20.625,90,95,98,1,35.4748,78.58158625,0.356595745
7/9/2016,3515,6870,5925,4495,9527,0,3,35,S2,Glyphosate,3515,5,10,10,50,85,90,1.875,3.75,20.625,90,95,98,1,35.4748,78.58158625,0.358864641
7/9/2016,3516,6902,5935,4468,9323,0,3,35,S2,Glyphosate,3516,0,5,7,50,80,70,0,1.25,8.125,70,90,97,1,35.4748,78.58158625,0.352041186
7/9/2016,3516,6956,5986,4531,9423,0,3,35,S2,Glyphosate,3516,0,5,7,50,80,70,0,1.25,8.125,70,90,97,1,35.4748,78.58158625,0.350580479
7/9/2016,3516,6999,5993,4522,9521,0,3,35,S2,Glyphosate,3516,0,5,7,50,80,70,0,1.25,8.125,70,90,97,1,35.4748,78.58158625,0.355978067
7/9/2016,3516,6953,5970,4470,9408,0,3,35,S2,Glyphosate,3516,0,5,7,50,80,70,0,1.25,8.125,70,90,97,1,35.4748,78.58158625,0.355814959
7/9/2016,3516,6933,5979,4481,9449,0,3,35,S2,Glyphosate,3516,0,5,7,50,80,70,0,1.25,8.125,70,90,97,1,35.4748,78.58158625,0.356640345
7/9/2016,3516,6973,5987,4482,9555,0,3,35,S2,Glyphosate,3516,0,5,7,50,80,70,0,1.25,8.125,70,90,97,1,35.4748,78.58158625,0.361402009
7/9/2016,3516,6951,5999,4458,9597,0,3,35,S2,Glyphosate,3516,0,5,7,50,80,70,0,1.25,8.125,70,90,97,1,35.4748,78.58158625,0.365635005
7/9/2016,3516,6944,6005,4478,9582,0,3,35,S2,Glyphosate,3516,0,5,7,50,80,70,0,1.25,8.125,70,90,97,1,35.4748,78.58158625,0.363015647
7/9/2016,3516,6951,5999,4488,9584,0,3,35,S2,Glyphosate,3516,0,5,7,50,80,70,0,1.25,8.125,70,90,97,1,35.4748,78.58158625,0.362137578
7/9/2016,3517,6857,5952,4503,9281,0,3,35,S2,Glyphosate,3517,1,10,5,40,75,91,0.625,1.25,8.75,75,90,98,1,35.4746,78.5806725,0.346633778
7/9/2016,3517,6914,5977,4511,9364,0,3,35,S2,Glyphosate,3517,1,10,5,40,75,91,0.625,1.25,8.75,75,90,98,1,35.4746,78.5806725,0.349765766
7/9/2016,3517,6966,6016,4553,9520,0,3,35,S2,Glyphosate,3517,1,10,5,40,75,91,0.625,1.25,8.75,75,90,98,1,35.4746,78.5806725,0.352945356
7/9/2016,3517,6836,5916,4449,9290,0,3,35,S2,Glyphosate,3517,1,10,5,40,75,91,0.625,1.25,8.75,75,90,98,1,35.4746,78.5806725,0.352354611
7/9/2016,3517,6945,5989,4540,9378,0,3,35,S2,Glyphosate,3517,1,10,5,40,75,91,0.625,1.25,8.75,75,90,98,1,35.4746,78.5806725,0.347607415
7/9/2016,3517,7009,6021,4573,9494,0,3,35,S2,Glyphosate,3517,1,10,5,40,75,91,0.625,1.25,8.75,75,90,98,1,35.4746,78.5806725,0.349825834
7/9/2016,3518,6962,6016,4544,9159,0,3,35,S2,Glyphosate,3518,0,1,8,50,80,84,0,0.625,13.75,70,90,97,1,35.4748,78.58158625,0.336787565
7/9/2016,3518,6935,6018,4515,9283,0,3,35,S2,Glyphosate,3518,0,1,8,50,80,84,0,0.625,13.75,70,90,97,1,35.4748,78.58158625,0.345557327
7/9/2016,3518,6895,6009,4491,9410,0,3,35,S2,Glyphosate,3518,0,1,8,50,80,84,0,0.625,13.75,70,90,97,1,35.4748,78.58158625,0.353859435
7/9/2016,3518,6897,5977,4493,9239,0,3,35,S2,Glyphosate,3518,0,1,8,50,80,84,0,0.625,13.75,70,90,97,1,35.4748,78.58158625,0.345616079
7/9/2016,3518,6922,6012,4496,9334,0,3,35,S2,Glyphosate,3518,0,1,8,50,80,84,0,0.625,13.75,70,90,97,1,35.4748,78.58158625,0.349819234
7/9/2016,3518,6861,5990,4469,9446,0,3,35,S2,Glyphosate,3518,0,1,8,50,80,84,0,0.625,13.75,70,90,97,1,35.4748,78.58158625,0.357671577
7/9/2016,3518,6906,5980,4524,9290,0,3,35,S2,Glyphosate,3518,0,1,8,50,80,84,0,0.625,13.75,70,90,97,1,35.4748,78.58158625,0.345012306
7/9/2016,3518,6904,5989,4504,9358,0,3,35,S2,Glyphosate,3518,0,1,8,50,80,84,0,0.625,13.75,70,90,97,1,35.4748,78.58158625,0.350165921
7/9/2016,3518,6894,5989,4497,9515,0,3,35,S2,Glyphosate,3518,0,1,8,50,80,84,0,0.625,13.75,70,90,97,1,35.4748,78.58158625,0.35812161
7/9/2016,3519,7051,6045,4669,9110,0,3,35,S2,Glyphosate,3519,0,0,4,20,70,86,0,0,5,40,80,98,1,35.4748,78.58158625,0.322302054
7/9/2016,3519,7030,6049,4674,9079,0,3,35,S2,Glyphosate,3519,0,0,4,20,70,86,0,0,5,40,80,98,1,35.4748,78.58158625,0.320293754
7/9/2016,3519,7104,6102,4734,9200,0,3,35,S2,Glyphosate,3519,0,0,4,20,70,86,0,0,5,40,80,98,1,35.4748,78.58158625,0.32051098
7/9/2016,3519,6987,5993,4619,9070,0,3,35,S2,Glyphosate,3519,0,0,4,20,70,86,0,0,5,40,80,98,1,35.4748,78.58158625,0.325151582
7/9/2016,3519,6957,5984,4593,9120,0,3,35,S2,Glyphosate,3519,0,0,4,20,70,86,0,0,5,40,80,98,1,35.4748,78.58158625,0.330124699
7/9/2016,3519,7000,6032,4620,9287,0,3,35,S2,Glyphosate,3519,0,0,4,20,70,86,0,0,5,40,80,98,1,35.4748,78.58158625,0.335586395
7/9/2016,3519,6996,6015,4606,9088,0,3,35,S2,Glyphosate,3519,0,0,4,20,70,86,0,0,5,40,80,98,1,35.4748,78.58158625,0.327296626
7/9/2016,3519,6956,6006,4564,9201,0,3,35,S2,Glyphosate,3519,0,0,4,20,70,86,0,0,5,40,80,98,1,35.4748,78.58158625,0.33686887
7/9/2016,3519,6959,6030,4562,9365,0,3,35,S2,Glyphosate,3519,0,0,4,20,70,86,0,0,5,40,80,98,1,35.4748,78.58158625,0.344869678
7/9/2016,3520,7153,6286,4878,9211,0,3,35,S2,Glyphosate,3520,2,5,10,40,80,80,0.625,0.625,13.75,50,80,96,1,35.4748,78.58158625,0.307544893
7/9/2016,3520,7294,6361,5036,9205,0,3,35,S2,Glyphosate,3520,2,5,10,40,80,80,0.625,0.625,13.75,50,80,96,1,35.4748,78.58158625,0.292746296
7/9/2016,3520,7219,6283,4979,9214,0,3,35,S2,Glyphosate,3520,2,5,10,40,80,80,0.625,0.625,13.75,50,80,96,1,35.4748,78.58158625,0.298386529
7/9/2016,3520,7105,6193,4803,9191,0,3,35,S2,Glyphosate,3520,2,5,10,40,80,80,0.625,0.625,13.75,50,80,96,1,35.4748,78.58158625,0.313562956
7/9/2016,3520,7201,6262,4926,9164,0,3,35,S2,Glyphosate,3520,2,5,10,40,80,80,0.625,0.625,13.75,50,80,96,1,35.4748,78.58158625,0.300780696
7/9/2016,3520,7156,6207,4877,9153,0,3,35,S2,Glyphosate,3520,2,5,10,40,80,80,0.625,0.625,13.75,50,80,96,1,35.4748,78.58158625,0.304775481
7/9/2016,3520,7079,6117,4744,9152,0,3,35,S2,Glyphosate,3520,2,5,10,40,80,80,0.625,0.625,13.75,50,80,96,1,35.4748,78.58158625,0.317213587
7/9/2016,3520,7109,6153,4788,9108,0,3,35,S2,Glyphosate,3520,2,5,10,40,80,80,0.625,0.625,13.75,50,80,96,1,35.4748,78.58158625,0.310880829
7/9/2016,3520,7173,6184,4843,9157,0,3,35,S2,Glyphosate,3520,2,5,10,40,80,80,0.625,0.625,13.75,50,80,96,1,35.4748,78.58158625,0.308142857
7/9/2016,3601,7194,6253,4941,9280,0,3,36,S3,Phoenix,3601,0,2,15,60,90,100,0,0.625,50,90,100,100,1,35.4748,78.58158624,0.305112158
7/9/2016,3601,7215,6268,4924,9361,0,3,36,S3,Phoenix,3601,0,2,15,60,90,100,0,0.625,50,90,100,100,1,35.4748,78.58158624,0.31060553
7/9/2016,3601,7235,6303,4937,9373,0,3,36,S3,Phoenix,3601,0,2,15,60,90,100,0,0.625,50,90,100,100,1,35.4748,78.58158624,0.309993012
7/9/2016,3601,7150,6186,4855,9283,0,3,36,S3,Phoenix,3601,0,2,15,60,90,100,0,0.625,50,90,100,100,1,35.4748,78.58158624,0.313198472
7/9/2016,3601,7103,6153,4766,9422,0,3,36,S3,Phoenix,3601,0,2,15,60,90,100,0,0.625,50,90,100,100,1,35.4748,78.58158624,0.328164646
7/9/2016,3601,7123,6185,4761,9436,0,3,36,S3,Phoenix,3601,0,2,15,60,90,100,0,0.625,50,90,100,100,1,35.4748,78.58158624,0.329294921
7/9/2016,3601,7138,6152,4784,9337,0,3,36,S3,Phoenix,3601,0,2,15,60,90,100,0,0.625,50,90,100,100,1,35.4748,78.58158624,0.32242759
7/9/2016,3601,7052,6094,4658,9494,0,3,36,S3,Phoenix,3601,0,2,15,60,90,100,0,0.625,50,90,100,100,1,35.4748,78.58158624,0.341718485
7/9/2016,3601,7042,6101,4636,9503,0,3,36,S3,Phoenix,3601,0,2,15,60,90,100,0,0.625,50,90,100,100,1,35.4748,78.58158624,0.344225193
7/9/2016,3602,7078,6091,4679,9387,0,3,36,S3,Phoenix,3602,0,0,10,50,90,92,0,0,20,75,90,100,1,35.4748,78.58158624,0.334707806
7/9/2016,3602,7017,6057,4583,9457,0,3,36,S3,Phoenix,3602,0,0,10,50,90,92,0,0,20,75,90,100,1,35.4748,78.58158624,0.347150997
7/9/2016,3602,7021,6067,4574,9455,0,3,36,S3,Phoenix,3602,0,0,10,50,90,92,0,0,20,75,90,100,1,35.4748,78.58158624,0.347922161
7/9/2016,3602,7026,6058,4600,9415,0,3,36,S3,Phoenix,3602,0,0,10,50,90,92,0,0,20,75,90,100,1,35.4748,78.58158624,0.343560471
7/9/2016,3602,7008,6049,4552,9363,0,3,36,S3,Phoenix,3602,0,0,10,50,90,92,0,0,20,75,90,100,1,35.4748,78.58158624,0.345742005
7/9/2016,3602,7021,6056,4578,9324,0,3,36,S3,Phoenix,3602,0,0,10,50,90,92,0,0,20,75,90,100,1,35.4748,78.58158624,0.341389728
7/9/2016,3602,6983,6044,4536,9427,0,3,36,S3,Phoenix,3602,0,0,10,50,90,92,0,0,20,75,90,100,1,35.4748,78.58158624,0.35028289
7/9/2016,3602,7002,6046,4567,9366,0,3,36,S3,Phoenix,3602,0,0,10,50,90,92,0,0,20,75,90,100,1,35.4748,78.58158624,0.344434077
7/9/2016,3602,6997,6027,4589,9269,0,3,36,S3,Phoenix,3602,0,0,10,50,90,92,0,0,20,75,90,100,1,35.4748,78.58158624,0.337711069
7/9/2016,3603,6902,6007,4498,9456,0,3,36,S3,Phoenix,3603,0,0,5,30,30,70,0,0,1.25,3.75,30,63,1,35.4748,78.58158624,0.355310305
7/9/2016,3603,6952,6015,4565,9443,0,3,36,S3,Phoenix,3603,0,0,5,30,30,70,0,0,1.25,3.75,30,63,1,35.4748,78.58158624,0.348229583
7/9/2016,3603,6956,6001,4591,9360,0,3,36,S3,Phoenix,3603,0,0,5,30,30,70,0,0,1.25,3.75,30,63,1,35.4748,78.58158624,0.341839295
7/9/2016,3603,6882,5989,4504,9525,0,3,36,S3,Phoenix,3603,0,0,5,30,30,70,0,0,1.25,3.75,30,63,1,35.4748,78.58158624,0.35790149
7/9/2016,3603,6874,5979,4550,9519,0,3,36,S3,Phoenix,3603,0,0,5,30,30,70,0,0,1.25,3.75,30,63,1,35.4748,78.58158624,0.35318786
7/9/2016,3603,6930,6016,4606,9403,0,3,36,S3,Phoenix,3603,0,0,5,30,30,70,0,0,1.25,3.75,30,63,1,35.4748,78.58158624,0.342422728
7/9/2016,3603,6921,6004,4543,9643,0,3,36,S3,Phoenix,3603,0,0,5,30,30,70,0,0,1.25,3.75,30,63,1,35.4748,78.58158624,0.359509375
7/9/2016,3603,6846,5965,4543,9548,0,3,36,S3,Phoenix,3603,0,0,5,30,30,70,0,0,1.25,3.75,30,63,1,35.4748,78.58158624,0.355191257
7/9/2016,3603,6911,6017,4566,9400,0,3,36,S3,Phoenix,3603,0,0,5,30,30,70,0,0,1.25,3.75,30,63,1,35.4748,78.58158624,0.346126307
7/9/2016,3604,6965,5999,4549,9635,0,3,36,S3,Phoenix,3604,0,0,0,0,30,75,0,0,0,0,1.875,23,1,35.4746,78.58067249,0.35857304
7/9/2016,3604,6942,5982,4541,9530,0,3,36,S3,Phoenix,3604,0,0,0,0,30,75,0,0,0,0,1.875,23,1,35.4746,78.58067249,0.354559022
7/9/2016,3604,6938,6000,4530,9384,0,3,36,S3,Phoenix,3604,0,0,0,0,30,75,0,0,0,0,1.875,23,1,35.4746,78.58067249,0.348857266
